"user_id","name","review_count","yelping_since","friends","useful","funny","cool","fans","elite","average_stars","compliment_hot","compliment_more","compliment_profile","compliment_cute","compliment_list","compliment_note","compliment_plain","compliment_cool","compliment_funny","compliment_writer","compliment_photos"
"OghudYeTAT0qglI9SR9IyQ","Joshua","1","2013-04-28","None","1","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"y0YZ68NCDKUtyCvY11Rx1g","E","1","2012-06-21","None","2","0","1","0","None","5.0","0","0","0","0","0","0","0","0","0","1","0"
"IVcwCTE7dLqybxxyWzjv1Q","Vousmevoyez","8","2016-05-27","None","0","0","0","0","None","4.75","0","0","0","0","0","0","0","0","0","0","0"
"XFYFwJ9nm7kzURrIsS57PQ","Marie","4","2016-07-13","None","0","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"whmph92_4PbeCeYK-fSwfw","T","20","2014-08-06","None","0","0","0","0","None","3.3","0","0","0","0","0","0","0","0","0","0","0"
"nP4adUdMCcS96WFB5j0Yqg","Melanie","15","2015-05-21","None","3","2","0","0","None","2.33","0","0","0","0","0","0","0","0","0","0","0"
"k9ptGL5spM8HHa_vivIMqQ","Marcella","1","2015-05-16","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"MlQ6tLGLPzTVRFo9kf9J6Q","Gee","17","2016-01-01","None","0","0","0","0","None","3.47","0","0","0","0","0","0","0","0","0","0","0"
"XCHkfJvlAeghqA51Yz0Wdg","Jeffrey","1","2017-02-28","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"L8mrARTqgD5WxOoQatmqGg","Nathan","1","2017-01-29","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"IBL5lrg1MojUEkZSkyHItw","Narnie","7","2013-02-04","None","0","0","0","0","None","1.71","0","0","0","0","0","0","0","0","0","0","0"
"-jqjlvvIJNnLYhpb4ovDUQ","Zee","7","2010-07-10","None","0","0","0","1","None","2.75","0","0","0","0","0","0","0","2","2","1","0"
"jPgaSH_OEX1wYpZFcsX_8Q","Goofy","7","2013-08-05","None","10","4","0","0","None","1.11","0","0","0","0","0","0","0","0","0","0","0"
"T7SJ-0YZFUR65f_Lt3xMbQ","Tyson","4","2017-05-10","None","0","0","0","0","None","4.75","0","0","0","0","0","0","0","0","0","0","0"
"tAid22F2pMHPiAMHlOWbFw","Anahy","1","2017-12-02","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"JbZtWTc4KhnHhdzv3VCK4g","Amanda","1","2016-05-18","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"Yv8deISiOGPY70YTCsoLKg","Jimmy","1","2015-11-05","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"CL38BsQIHok_KYM8KjUfgQ","Rayna","3","2012-12-08","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"-x5EfjCVUxGX1NGbDabglw","Allison","23","2012-08-23","None","2","0","0","0","None","3.31","0","0","0","0","0","0","1","1","1","1","0"
"971JUjxPqUABpSPTu6rT5w","Lily","3","2013-01-18","None","16","2","1","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"Nap9nF-IbYdq1HeC5QM2ow","Mel","1","2011-02-20","None","1","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"ZM_Iv656k491Z53I1zt5Tg","Ruth","2","2015-09-30","None","0","0","0","0","None","3.67","0","0","0","0","0","0","0","0","0","0","0"
"GbYhdXKQGYGp6D2_S3Oyfw","Teresa","1","2017-06-26","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"FIKoMDi10FxPHpn7RPvB5w","Raelynn","1","2014-02-07","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"x-Ky6O4YUqIFPQHQaqfpmQ","J","3","2014-11-09","None","1","0","1","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"5rhFVwG2Ep1KeXHUzHUs-w","Waine","1","2012-06-29","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"xUgMD29asmyYfdhyjB8fww","Teri","1","2014-07-14","None","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"tIpW2fee8Wa77KPh0SFjcg","Kelly","1","2015-08-03","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"KWAHGUyeEBfT9vIDgmkvpA","Valerie","1","2016-06-03","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"RzRDkUd4c8b2Do-Hf2BOdA","Melody","2","2014-11-19","None","0","0","1","0","None","3.0","0","0","0","0","0","0","1","0","0","0","0"
"u_YTqSFH2frecABNSFbkFA","James","17","2012-05-31","None","1","0","0","0","None","4.71","0","0","0","0","0","1","0","0","0","0","0"
"uXdffHN56WYKiZ9gxtAekw","Nicole","1","2015-02-25","None","0","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"mQpoPJXmMwAOVM8_PMIu3w","Maria","2","2015-09-04","None","0","0","0","0","None","3.33","0","0","0","0","0","0","0","0","0","0","0"
"8mqM_YTspeKm_AioMAc-Jw","Mona","1","2016-02-12","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"QJj4hSEBLxakotd_uun8Iw","Brian","3","2014-10-03","None","0","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"ZY6qvHbhTnHuMn0pB7XBNA","Jay","4","2015-05-29","None","0","0","0","0","None","4.5","0","0","0","0","0","0","0","0","0","0","0"
"xYzcPVuoEGkMxcaFdW6aWQ","Mo","1","2015-09-02","None","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"ESGXTfjJMtQWmqVBJ6A1FA","J","3","2012-03-05","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"Vvsm9QMNlqU8aKOQAlIqNg","Andrew","1","2015-03-06","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"V7w5k5Z0JVERzX0Pgg5G3w","Sam","1","2013-08-31","None","0","0","0","0","None","1.0","0","0","0","0","0","0","1","0","0","0","0"
"jJJR7t9n3ypPTEodpPuA9Q","Syl","2","2015-08-06","None","6","1","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"arnQM1ohguW9stYXUiFTbg","Dan","5","2009-03-17","None","0","0","0","0","None","3.64","0","0","0","0","0","0","0","0","0","0","0"
"s02_0NwG5d6boGL3eKUU2g","Dale","6","2015-08-31","None","0","0","0","0","None","3.33","0","0","0","0","0","0","0","0","0","0","0"
"uVjDRG7skatBF4e-XQ7kdg","John","16","2010-08-01","None","0","0","0","0","None","3.38","0","0","0","0","0","0","0","0","0","0","0"
"7YhDC8jAV1M2iFqdxaE-Rw","Patrick","2","2017-05-01","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"D8TnFd4cAztUSthtXoFvkw","Mary-Beth","4","2016-10-15","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"zGoVURM3Sf0sWN4KqV9fcA","Tabitha","1","2015-07-03","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"REzPgtBUj6EfI_aVboMwbg","Katie","3","2014-06-14","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"GPF_tCZg3PgpTRzosm6d2A","Melissa","1","2017-06-28","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"86JNBYIsGvTX2sOkStaYzg","Marielle","1","2017-01-03","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"KE1DCi4Ouz6T4vY3KLUfBw","Melody","20","2011-04-30","None","4","0","0","1","None","3.66","0","0","0","0","0","0","0","0","0","1","1"
"kYhe1d9BwVkWsJ5WR5e1WQ","Orion","1","2016-03-23","None","1","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"Qdv3uis864axaoUF2-V97Q","Kermit","2","2011-04-15","None","0","0","0","1","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"H_kGuHPiQxFN5hpK6x0UbQ","John","17","2008-01-13","None","1","0","0","0","None","3.0","0","0","1","0","0","1","0","0","0","0","0"
"c3k4mgqbyz6Re-3oylZuow","Ian","4","2014-08-31","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"tzg3INjFlufGLqDodQ5pIg","Braden","2","2013-09-19","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"gYkA_uR2KUNEYeLxvq-XaQ","Sean","1","2017-06-25","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"kSTYnG53Jg4Y84ECr6goZw","Danielle","3","2011-10-16","None","4","0","0","0","None","3.67","0","0","0","0","0","0","0","0","0","0","0"
"SuVgTmxzoCG4PmsV10ZU2Q","Angela","11","2014-01-11","None","1","1","0","4","None","4.27","1","1","0","0","0","1","1","0","0","0","1"
"l60pZgmqDXNjq4xDAMYtsg","Nancy","1","2014-03-15","None","7","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"Aa_8oQGRu8ZPdcJ31zMAVA","Danielle","1","2016-12-13","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"vnDg3JX1TNSphamFAdf7Dw","Sara","2","2015-09-10","None","0","0","0","0","None","4.5","0","0","0","0","0","0","0","0","0","0","0"
"okhbdbWhX8jjjiromI5R7g","Darin","1","2015-01-16","None","1","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"o8nmTD0w9kHYDSEQoMIYJQ","Victoria","1","2013-02-16","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"02DuYLuO8x3LeaIjynk_kQ","Athrun","1","2013-12-04","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"nSSaX8o7foQTfyueoMg-oQ","dan","19","2011-09-09","None","0","0","1","0","None","4.11","0","0","0","0","0","0","1","0","0","0","0"
"ALlsC3FWOFYi2IF4BIcp4w","A","7","2015-02-08","None","1","0","1","0","None","3.57","0","0","0","0","0","0","0","0","0","0","0"
"FP-0AACTq4ZrkDccLJ6Uhg","Markus","2","2012-03-10","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"GKHH29vI7xCGcObVfUTP5A","J","1","2012-07-01","None","1","0","0","0","None","1.0","1","0","0","0","0","0","0","0","0","0","0"
"FXxeKBtUe1jggVAxKmpVpQ","Sara","3","2014-11-18","None","0","0","0","0","None","2.33","0","0","0","0","0","0","0","0","0","0","0"
"2G0q35lrHiEJQ6r3Z6b7mQ","Katie","1","2013-07-14","None","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"-NM5i_cWB5JF6_dSQYE8tw","Patrick","4","2013-08-07","None","2","0","0","0","None","2.75","0","0","0","0","0","0","0","0","0","0","0"
"TqSytjdZ8ZYSOHlUwg4oeA","Dominique","1","2015-01-07","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"6AlicQ7Zbcf9oCMJmA-lRg","Cal","6","2016-01-08","None","0","0","0","0","None","2.86","0","0","0","0","0","0","0","0","0","0","0"
"Sj7OM1jU7MI4WGxHZJu3Uw","Angie","1","2017-05-16","None","1","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"52GP26lAhlvywzkIB_9qoQ","Marisa","1","2016-02-16","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"F25PhUqmsJhff_thUyuP8Q","Mark","44","2011-11-14","None","18","0","0","6","None","3.56","0","0","0","0","0","0","0","0","0","0","0"
"hL2t3za3voDJeftWt-NN7Q","Harry","1","2017-02-17","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"elUuW_LdpbpC6iqLSn2PTA","Meg","2","2015-08-15","None","0","0","0","0","None","1.5","0","0","0","0","0","0","0","0","0","0","0"
"EMZAVoWH6V9I86G1VaDmQw","Ron","8","2010-12-18","None","1","0","0","0","None","2.75","0","0","0","0","0","0","0","0","0","0","0"
"XqOOHTgGbr67uoZf5MQrGA","M","3","2016-02-02","None","0","0","0","0","None","3.67","0","0","0","0","0","0","0","0","0","0","0"
"aaRW3vhhHmRxfr3zA-Ahyg","Yuan","1","2014-12-12","None","1","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"pnJegG1T0mvC3jlRqF2OHw","Scott","1","2012-03-07","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"fBdj2vz6Pwzdyb58SYdLqQ","Mackenzie","8","2015-01-17","None","0","0","2","0","None","4.25","0","0","0","0","0","0","0","0","0","0","0"
"RKZnUcr9shTEXVnUux3vEw","Marissa","4","2016-11-18","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"p_DWikAPor3mqhibzVM-lA","Grace","4","2016-06-28","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"KNjGFZqK5URie1vn9liRgw","Jessica","1","2014-07-02","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"55TZ6Z5Nc48HAZNpGJ3bIA","Elizabeth","1","2017-07-10","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"Vemg1VPGMSFOdHoZao6tKw","Jennifer","4","2013-09-25","None","0","0","0","0","None","4.5","0","0","0","0","0","0","0","0","0","0","0"
"SCdR46WpSFJhg1FW6i_QeQ","Olivia","11","2012-01-31","None","12","1","0","0","None","3.09","0","1","0","0","0","0","0","0","0","0","0"
"vUfGn9-w60q_JGUQGdmUcg","Paris","3","2016-03-26","None","1","0","0","0","None","2.33","0","0","0","0","0","0","0","0","0","0","0"
"it0joXxYmsc0rBb6WdMzgA","James","12","2014-01-30","None","0","0","0","0","None","3.54","0","0","0","0","0","0","0","0","0","0","0"
"Tt8Tr3rtjq4TNFI8AY6_ZQ","Kerri","3","2014-04-06","None","0","0","0","0","None","3.67","0","0","0","0","0","0","0","0","0","0","0"
"N9IijSGP6OvBQ1hbx1lyJw","Keith","1","2016-06-21","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"XxwbHbf42QxBCn9DiR92IQ","Ricard","4","2012-09-23","None","1","0","0","0","None","3.2","0","0","0","0","0","0","0","0","0","0","0"
"3ChYQN7TTNEimXnOZMWejA","Kathryn","3","2015-01-26","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"O1gLOsm0i1Jff0WDtMH_PQ","Laura","2","2013-12-20","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"ozKNJ5QAuwg_0NKgfRH2CQ","Rob","27","2013-11-03","None","1","0","0","1","None","3.62","0","0","0","0","0","1","0","0","0","0","0"
"eG3uX5GNdapW-muH6vd5jA","Jim","1","2012-01-31","None","0","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"ZiyunK9wUvMLGs5RCLZMJw","Erica","3","2014-05-12","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"oBlA4XnRh2p93oXUCO1D1g","Saba","2","2013-07-13","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"93OMvYSP9HbjHHNggN6H8w","T","2","2013-02-20","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"E9w7W2x06YlZ-MN1tFhyOw","Kristy","5","2014-09-30","None","0","0","0","0","None","3.2","0","0","0","0","0","0","0","0","0","0","0"
"5qGX-gIRAekBPBLtyHvdXg","Mary","6","2009-04-10","None","0","0","0","0","None","4.33","0","0","0","0","0","0","0","1","1","0","0"
"eKviyxOvSzm5a0Gsg4nyUg","Brian","2","2017-03-08","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"HqXEdASScaP8ZwxmAknHfw","Melissa","6","2015-10-04","None","0","0","0","0","None","2.67","0","0","0","0","0","0","0","0","0","0","0"
"oPes-HgsPS0nBjIv5SbA5A","Mindy","1","2015-11-02","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"l2I3Qwq4vIXqK5aO3ORJLQ","Jared","16","2013-07-04","None","0","0","0","0","None","3.78","0","0","0","0","0","0","0","0","0","0","0"
"F6t9_ITS3U6EziE8y8xDTw","Steve","2","2013-05-13","None","0","0","0","1","None","3.0","0","0","0","0","0","1","0","0","0","0","0"
"7VQW_MrPMnqxq-GAtXcBFw","Patricia","1","2014-12-03","None","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"0eXz3eA0escOW3b1MJVQvA","Angela","7","2013-09-23","None","1","1","1","0","None","3.4","0","0","0","0","0","0","0","0","0","0","0"
"kUbr62cPuM1io42-G6Of9Q","Buck","6","2009-10-24","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"VPDrpaZe0HAlxnVOeiETUw","Robert","2","2015-10-30","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"GQohZBLVWjM3kl8K31gZQQ","Hunter","2","2013-08-27","None","2","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"VCtDuVSom8I0MaRklBxycg","Mike","1","2013-07-06","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"RYElt-0NaEE2WuHOZX-oJg","Victoria","3","2015-10-13","None","3","0","0","0","None","4.25","0","0","0","0","0","0","0","0","0","0","0"
"TXQAHQRH3-NMcXu_RRL0Iw","Yvonne","4","2015-11-30","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"1kyvZcOQHWPHPqBQiYSsQg","John","7","2013-05-22","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"CjL7Aac0I_2sVhlvzQnnXw","Savannah","1","2013-08-03","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"aAoLWqSI1XRklaHk9YEn4w","Sarah","2","2011-08-21","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"e0QD2PIh5CWwqb__SZjoSw","Unhappy","2","2015-08-22","None","4","0","1","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"DkSn1BRhUDePfnq0T4tdXQ","Chris","1","2016-09-06","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"3iNM5vT33PhjmXC7jglusw","Brian","6","2013-05-31","None","0","1","0","0","None","4.5","0","0","0","0","0","0","0","0","0","0","0"
"h2ME4KekOJdcGcQzTNrFww","A.","1","2012-08-15","None","2","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"1uYXBeQG2B4Ew6DmkyjpaA","Pat","18","2014-04-11","None","0","0","0","0","None","4.28","0","0","0","0","0","0","0","0","0","0","0"
"XBU-2ejg2QlsVzMJD72f7g","Aimée","1","2010-07-13","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"OSXQwwqvFC7Oda6StYcJ-g","Daniel","2","2013-09-15","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"T0FVVelnvGNrsEbmilZIIg","Lindsay","2","2015-03-19","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"-AVs1sETEtR_Bczhk-T2nA","Jim","3","2011-08-27","None","0","0","0","0","None","4.33","0","0","0","0","0","0","0","0","0","0","0"
"6RhSK_62Hz--jrUhyoQEIQ","Jules","1","2016-09-07","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"Tr7T8NYHGQ5wDQAe8aMKSA","samsung","4","2011-09-27","None","0","0","0","0","None","1.8","0","0","0","0","0","0","0","0","0","0","0"
"UlCVmPoP2OEuV-eTT2AoVw","Jim","4","2016-04-21","None","1","0","0","0","None","3.25","0","0","0","0","0","0","0","0","0","0","0"
"5WBPFk782THxZACRee6YhA","B","1","2008-07-24","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"0Z4w6aiEA1DBbQiGuu6-Vw","Beth","2","2017-03-23","None","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"cJacSeH7-4PJ6bEz_UAloA","Linette","1","2013-02-09","None","1","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"jcSSh0ufkKwkwDQYuVlxtw","Khalil","4","2015-07-26","None","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"S9bQWZ5oMA5cJHEPTr59wg","T","16","2012-10-23","None","0","0","0","0","None","3.25","0","0","0","0","0","0","0","0","0","0","0"
"gPCSyOnXwqq8FvxPPIy55Q","Katie","1","2012-12-10","None","0","0","0","0","None","2.5","0","0","0","0","0","0","0","0","0","0","0"
"j3PcMeqLPzqk1Jqx8E9UBQ","Diana","15","2017-10-08","None","0","0","0","0","None","4.4","0","0","0","0","0","0","1","0","0","0","0"
"U1s0sB_FI2NBImu_i4pUdg","Pierre","1","2016-05-03","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"U7tP7LzEQMEuCmrWnQUK4Q","Jenni","1","2012-12-13","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"DgRc1p7EFCGmrBE1jxJctA","MJ","3","2014-10-12","None","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"gCRjgRBXupdDclSNxqtk_g","V","3","2014-07-25","None","6","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"j41bGK9fU_33KO-u-HRBfg","P","6","2016-01-12","None","0","0","0","0","None","4.43","0","0","0","0","0","0","0","0","0","0","0"
"-mvrtWYfoandQZuaIzLEPw","Melody","4","2010-06-30","None","0","1","0","0","None","4.25","0","0","0","0","0","0","0","0","0","0","0"
"D9Wv0zAz40_pD3t037CilQ","James","5","2016-05-04","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"K-DzcmfW575JVjkk0KOS_w","Mi","1","2017-06-25","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"2eNAoMHjV1ttBV0OYFBy1A","Amanda","2","2010-10-28","None","2","0","0","0","None","4.5","0","0","0","0","0","1","0","0","0","0","0"
"GkXk-RKxAqE5-oS7HXMhgQ","Theresa","7","2015-09-30","None","2","0","0","0","None","4.29","0","0","0","0","0","0","0","0","0","0","0"
"CCUtSgJGjkDYSHVRWy8TFw","Tim","1","2011-02-12","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"bKYvjwwwAaLY1wJZ3w7zRQ","Neal","2","2016-06-21","None","0","0","0","0","None","4.5","0","0","0","0","0","0","0","0","0","0","0"
"Hfade-LERQLS2eXDx4g4cw","Zandy","2","2016-12-14","None","1","0","0","0","None","4.67","0","0","0","0","0","0","0","0","0","0","0"
"O_Wi_W87QMu3s4OEUFrCMQ","Valerie","1","2012-01-16","None","2","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"P7GLKAz4G9GTHsnJLzSRKA","Kimberly","6","2013-08-24","None","4","2","1","0","None","2.5","0","0","0","0","0","0","0","0","0","0","0"
"eARPxQrKr7OKC_UeCx_v3A","C","3","2014-09-24","None","12","3","1","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"mNTxuSsAcMComC0GDOX3lQ","Tom","2","2012-06-15","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"8-7MCTDAqaq5zSk2VZ-bhA","Jenni","2","2014-08-27","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"I1_0JCPvzBEKOr-C0tZeBg","Anna","2","2016-08-04","None","1","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"7hP1_socpUqgXwmrKVJw0Q","S","1","2016-11-11","None","1","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"yafp17hi3gVgFqCdV1FLFg","Sarah","8","2014-02-07","None","0","0","0","1","None","4.25","0","0","0","0","0","0","0","0","0","0","0"
"17bVx7h34yFZ0Qc1DYIP5g","Kari","2","2014-11-26","None","9","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"nzrVgdM-C9uCbLC_cofZoA","Brad","1","2011-10-10","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","1","1","0","0"
"ogITFYV9J5qi8PXbjLu3-w","Joe","1","2014-09-12","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"bAhDj1G-oQqFzLvbox3peA","khal","7","2008-01-12","None","4","0","3","0","None","4.13","0","0","0","0","0","0","0","0","0","0","0"
"QWEL2FLZO8BcB4s5aWFNJQ","Kevin","5","2016-10-07","None","0","0","0","0","None","4.2","0","0","0","0","0","0","0","0","0","0","0"
"ipP1RTks4AQka8thsRzSvQ","John","1","2015-10-17","None","0","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"Z58ZRHe_EYb1CVClqGXyQw","Francine","1","2017-01-02","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"jROjNHY_EUaz0T5bC_06yg","Sonny","5","2015-04-19","None","0","0","0","0","None","3.4","0","0","0","0","0","0","0","0","0","0","0"
"HVRhGA9aKidVSDhgjTPjqQ","Sabrinna","4","2017-01-04","None","0","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"cdY8baw9vCdrYZFrq3zrVw","Genevieve","1","2014-01-12","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"SS5qLDpUkrHmvvlMTo0KCw","Rick","4","2015-05-25","None","0","0","0","0","None","2.5","0","0","0","0","0","0","0","0","0","0","0"
"2ijQTN7ex-4uidOLwvvXhw","Jeff","3","2014-07-11","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"4-yGC7mGp802SBC1wJm0Bw","Ella","3","2014-06-20","None","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"LL6cW5C7LyVcw4kBTpKqDg","john","20","2010-06-02","None","1","0","0","1","None","4.48","0","0","0","0","0","0","0","1","1","0","0"
"gV4ZPzs4QLHagMrf-C4RRA","R","13","2012-01-05","None","0","0","1","0","None","4.08","0","0","0","0","0","0","0","0","0","0","0"
"3GqRFVljJKQ2ZsScBmBuFg","brianberge","1","2012-07-27","None","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"ZVgenw4UFztBUouv6ZbPrw","jack","8","2010-01-31","None","0","1","0","0","None","3.75","0","0","0","0","0","0","0","0","0","1","0"
"K-LxJ00PPAXS5rzaQf9uLw","Doreen","3","2017-08-20","None","0","0","0","0","None","4.75","0","0","0","0","0","0","0","0","0","0","0"
"4HNoru8Rj7Cmo-g_IqZ3qg","Michelle","6","2012-02-28","None","1","0","0","0","None","3.86","0","0","0","0","0","0","0","0","0","0","0"
"Ms1coHuMdibFpCH1JMLRCw","Nikki","1","2014-05-04","None","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"lln4XYEcLu2J3Mv1zqdb8g","QT","16","2011-07-31","None","0","1","0","2","None","4.06","1","0","1","0","0","2","0","1","1","0","0"
"7vbvJDlS_HAiR5IElVkftw","Steve","5","2012-03-09","None","0","0","0","0","None","2.6","0","0","0","0","0","0","0","0","0","0","0"
"xw6YrlPSfSGyq4F0bX9Sow","Lisa","1","2012-11-13","None","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
